,treatment
24462,1
24463,1
24464,0
24465,1
24466,1
24467,1
24468,0
24469,1
24470,1
24471,1
24472,1
24473,1
24474,1
24475,1
24476,1
24477,1
24478,1
24479,1
24480,0
24481,1
24482,1
24483,1
24484,1
24485,0
24486,1
24487,1
24488,0
24489,1
24490,0
24491,1
24492,1
24493,0
24494,1
24495,0
24496,1
24497,1
24498,1
24499,1
24500,0
24501,0
24502,1
24503,0
24504,1
24505,0
24506,0
24507,1
24508,1
24509,0
24510,1
24511,0
24512,1
24513,1
24514,1
24515,1
24516,1
24517,0
24518,1
24519,1
24520,1
24521,1
24522,1
24523,0
24524,0
24525,1
24526,1
24527,1
24528,1
24529,1
24530,0
24531,1
24532,0
24533,0
24534,1
24535,1
24536,1
24537,1
24538,0
24539,0
24540,1
24541,0
24542,1
24543,0
24544,1
24545,0
24546,0
24547,1
24548,0
24549,0
24550,1
24551,1
24552,1
24553,1
24554,1
24555,1
24556,1
24557,0
24558,1
24559,1
24560,1
24561,1
24562,1
24563,1
24564,1
24565,1
24566,1
24567,1
24568,1
24569,1
24570,1
24571,1
24572,1
24573,1
24574,0
24575,1
24576,1
24577,1
24578,1
24579,1
24580,1
24581,1
24582,1
24583,1
24584,1
24585,1
24586,1
24587,1
24588,1
24589,1
24590,1
24591,1
24592,1
24593,1
24594,1
24595,1
24596,1
24597,1
24598,1
24599,1
24600,1
24601,1
24602,1
24603,1
24604,0
24605,0
24606,0
24607,1
24608,1
24609,0
24610,1
24611,1
24612,0
24613,1
24614,1
24615,1
24616,1
24617,1
24618,1
24619,0
24620,1
24621,1
24622,1
24623,1
24624,0
24625,1
24626,1
24627,1
24628,0
24629,0
24630,1
24631,1
24632,1
24633,1
24634,1
24635,1
24636,0
24637,1
24638,0
24639,1
24640,1
24641,0
24642,0
24643,0
24644,1
24645,1
24646,1
24647,1
24648,1
24649,0
24650,1
24651,1
24652,1
24653,1
24654,1
24655,1
24656,0
24657,1
24658,1
24659,1
24660,1
24661,0
24662,1
24663,1
24664,1
24665,0
24666,0
24667,1
24668,1
24669,1
24670,1
24671,1
24672,1
24673,1
24674,1
24675,1
24676,0
24677,1
24678,1
24679,1
24680,1
24681,0
24682,0
24683,0
24684,1
24685,1
24686,0
24687,1
24688,1
24689,1
24690,1
24691,1
24692,1
24693,0
24694,1
24695,0
24696,1
24697,0
24698,1
24699,0
24700,1
24701,1
24702,1
24703,0
24704,1
24705,1
24706,1
24707,1
24708,1
24709,0
24710,1
24711,0
24712,0
24713,1
24714,1
24715,1
24716,0
24717,1
24718,1
24719,1
24720,1
24721,1
24722,0
24723,0
24724,0
24725,0
24726,0
24727,1
24728,1
24729,0
24730,1
24731,1
24732,1
24733,1
24734,1
24735,0
24736,1
24737,1
24738,1
24739,1
24740,1
24741,1
24742,1
24743,1
24744,1
24745,1
24746,1
24747,1
24748,0
24749,0
24750,0
24751,1
24752,0
24753,0
24754,1
24755,1
24756,0
24757,1
24758,1
24759,1
24760,1
24761,0
24762,1
24763,1
24764,1
24765,1
24766,1
24767,1
24768,1
24769,1
24770,0
24771,1
24772,1
24773,1
24774,1
24775,0
24776,1
24777,0
24778,1
24779,0
24780,1
24781,1
24782,1
24783,1
24784,0
24785,1
24786,1
24787,0
24788,1
24789,0
24790,1
24791,1
24792,1
24793,1
24794,0
24795,1
24796,1
24797,1
24798,1
24799,1
24800,1
24801,1
24802,0
24803,1
24804,1
24805,1
24806,1
24807,1
24808,1
24809,1
24810,0
24811,1
24812,1
24813,1
24814,1
24815,1
24816,1
24817,0
24818,1
24819,1
24820,1
24821,0
24822,1
24823,1
24824,1
24825,1
24826,1
24827,1
24828,0
24829,1
24830,1
24831,1
24832,1
24833,1
24834,1
24835,1
24836,1
24837,1
24838,1
24839,1
24840,1
24841,1
24842,0
24843,0
24844,1
24845,1
24846,1
24847,1
24848,0
24849,1
24850,0
24851,1
24852,1
24853,1
24854,1
24855,1
24856,1
24857,1
24858,1
24859,1
24860,0
24861,0
24862,0
24863,1
24864,1
24865,1
24866,1
24867,0
24868,1
24869,1
24870,1
24871,0
24872,1
24873,1
24874,0
24875,1
24876,1
24877,1
24878,0
24879,1
24880,1
24881,1
24882,1
24883,0
24884,1
24885,0
24886,1
24887,1
24888,1
24889,0
24890,1
24891,0
24892,1
24893,1
24894,1
24895,1
24896,1
24897,1
24898,1
24899,1
24900,1
24901,1
24902,0
24903,1
24904,1
24905,1
24906,1
24907,1
24908,0
24909,0
24910,1
24911,1
24912,0
24913,1
24914,1
24915,1
24916,1
24917,0
24918,1
24919,0
24920,1
24921,1
24922,1
24923,1
24924,1
24925,1
24926,1
24927,0
24928,1
24929,1
24930,1
24931,1
24932,1
24933,1
24934,1
24935,1
24936,1
24937,0
24938,1
24939,1
24940,1
24941,1
24942,1
24943,0
24944,1
24945,0
24946,1
24947,1
24948,1
24949,1
24950,1
24951,1
24952,1
24953,1
24954,1
24955,1
24956,1
24957,1
24958,0
24959,1
24960,1
24961,1
24962,1
24963,1
24964,1
24965,1
24966,1
24967,0
24968,0
24969,1
24970,1
24971,1
24972,1
24973,1
24974,1
24975,1
24976,1
24977,1
24978,0
24979,1
24980,0
24981,1
24982,0
24983,1
24984,1
24985,1
24986,1
24987,1
24988,0
24989,1
24990,0
24991,1
24992,1
24993,1
24994,1
24995,1
24996,1
24997,1
24998,0
24999,1
25000,0
25001,1
25002,1
25003,1
25004,1
25005,0
25006,1
25007,0
25008,1
25009,0
25010,1
25011,1
25012,1
25013,1
25014,1
25015,1
25016,0
25017,1
25018,1
25019,1
25020,1
25021,0
25022,1
25023,1
25024,1
25025,1
25026,1
25027,1
25028,1
25029,1
25030,1
25031,1
25032,1
25033,1
25034,1
25035,1
25036,1
25037,1
25038,0
25039,1
25040,0
25041,1
25042,1
25043,1
25044,0
25045,1
25046,0
25047,1
25048,0
25049,0
25050,1
25051,0
25052,1
25053,1
25054,1
25055,1
25056,1
25057,0
25058,1
25059,1
25060,0
25061,1
25062,0
25063,1
25064,1
25065,1
25066,1
25067,1
25068,0
25069,1
25070,1
25071,1
25072,0
25073,0
25074,1
25075,1
25076,1
25077,1
25078,1
25079,0
25080,1
25081,1
25082,1
25083,1
25084,1
25085,1
25086,1
25087,1
25088,0
25089,1
25090,1
25091,1
25092,1
25093,1
25094,1
25095,1
25096,1
25097,1
25098,1
25099,1
25100,1
25101,1
25102,1
25103,1
25104,0
25105,0
25106,1
25107,1
25108,0
25109,1
25110,1
25111,1
25112,1
25113,1
25114,0
25115,1
25116,1
25117,1
25118,1
25119,1
25120,0
25121,1
25122,1
25123,1
25124,1
25125,0
25126,1
25127,1
25128,1
25129,0
25130,1
25131,0
25132,1
25133,1
25134,1
25135,0
25136,1
25137,1
25138,1
25139,0
25140,0
25141,1
25142,0
25143,1
25144,1
25145,1
25146,0
25147,1
25148,1
25149,1
25150,1
25151,0
25152,1
25153,1
25154,1
25155,1
25156,1
25157,1
25158,1
25159,0
25160,1
25161,1
25162,1
25163,1
25164,1
25165,1
25166,1
25167,1
25168,1
25169,1
25170,1
25171,1
25172,1
25173,1
25174,0
25175,1
25176,1
25177,1
25178,1
25179,1
25180,1
25181,1
25182,0
25183,1
25184,1
25185,0
25186,1
25187,1
25188,1
25189,0
25190,1
25191,0
25192,1
25193,1
25194,0
25195,0
25196,1
25197,1
25198,0
25199,0
25200,1
25201,0
25202,1
25203,1
25204,1
25205,1
25206,1
25207,1
25208,1
25209,1
25210,1
25211,0
25212,1
25213,1
25214,1
25215,1
25216,1
25217,0
25218,1
25219,1
25220,1
25221,1
25222,1
25223,1
25224,0
25225,1
25226,1
25227,0
25228,1
25229,1
25230,1
25231,1
25232,1
25233,1
25234,1
25235,1
25236,1
25237,1
25238,1
25239,1
25240,1
25241,1
25242,0
25243,1
25244,1
25245,1
25246,1
25247,1
25248,1
25249,1
25250,1
25251,1
25252,1
25253,1
25254,1
25255,1
25256,1
25257,0
25258,0
25259,1
25260,1
25261,1
25262,1
25263,0
25264,1
25265,1
25266,1
25267,1
25268,1
25269,0
25270,1
25271,1
25272,0
25273,1
25274,0
25275,1
25276,1
25277,0
25278,1
25279,1
25280,0
25281,1
25282,1
25283,0
25284,1
25285,1
25286,1
25287,1
25288,1
25289,1
25290,1
25291,1
25292,1
25293,1
25294,1
25295,1
25296,0
25297,1
25298,1
25299,0
25300,1
25301,1
25302,1
25303,1
25304,1
25305,1
25306,0
25307,1
25308,0
25309,1
25310,1
25311,1
25312,0
25313,0
25314,1
25315,1
25316,1
25317,1
25318,1
25319,1
25320,0
25321,1
25322,0
25323,1
25324,1
25325,1
25326,1
25327,1
25328,1
25329,0
25330,1
25331,1
25332,1
25333,1
25334,1
25335,1
25336,1
25337,0
25338,1
25339,0
25340,1
25341,1
25342,1
25343,1
25344,1
25345,1
25346,1
25347,1
25348,0
25349,1
25350,0
25351,1
25352,1
25353,1
25354,1
25355,1
25356,1
25357,1
25358,1
25359,1
25360,1
25361,1
25362,1
25363,1
25364,1
25365,0
25366,0
25367,0
25368,1
25369,1
25370,1
25371,1
25372,1
25373,1
25374,1
25375,0
25376,1
25377,0
25378,1
25379,1
25380,1
25381,1
25382,1
25383,1
25384,1
25385,1
25386,1
25387,1
25388,1
25389,1
25390,0
25391,1
25392,1
25393,1
25394,1
25395,1
25396,1
25397,1
25398,1
25399,0
25400,1
25401,1
25402,1
25403,1
25404,0
25405,1
25406,1
25407,1
25408,1
25409,1
25410,1
25411,1
25412,1
25413,1
25414,1
25415,1
25416,1
25417,0
25418,0
25419,1
25420,1
25421,1
25422,1
25423,1
25424,1
25425,1
25426,1
25427,1
25428,1
25429,1
25430,1
25431,1
25432,1
25433,0
25434,0
25435,1
25436,1
25437,0
25438,0
25439,1
25440,1
25441,1
25442,1
25443,1
25444,1
25445,1
25446,1
25447,1
25448,0
25449,1
25450,0
25451,1
25452,1
25453,0
25454,1
25455,1
25456,1
25457,1
25458,1
25459,1
25460,0
25461,1
25462,0
25463,1
25464,1
25465,0
25466,1
25467,0
25468,1
25469,1
25470,1
25471,0
25472,1
25473,1
25474,0
25475,1
25476,1
25477,1
25478,0
25479,1
25480,0
25481,1
25482,1
25483,0
25484,1
25485,1
25486,1
25487,0
25488,0
25489,1
25490,1
25491,1
25492,0
25493,1
25494,0
25495,1
25496,1
25497,0
25498,1
25499,1
25500,1
25501,1
25502,1
25503,1
25504,0
25505,0
25506,1
25507,1
25508,1
25509,1
25510,0
25511,1
25512,1
25513,1
25514,1
25516,0
25517,1
25518,1
25519,1
25520,1
25521,1
25522,1
25523,1
25524,1
25525,1
25526,1
25527,0
25528,1
25529,1
25530,1
25531,1
25532,1
25533,1
25534,0
25535,1
25536,1
25537,1
25538,1
25539,0
25540,0
25541,1
25542,0
25543,1
25544,0
25545,1
25546,0
25547,0
25548,1
25549,1
25550,1
25551,0
25552,1
25553,0
25554,1
25555,0
25556,0
25557,1
25558,0
25559,1
25560,1
25561,1
25562,1
25563,0
25564,1
25565,1
25566,0
25567,1
25568,0
25569,1
25570,1
25571,0
25572,1
25573,1
25574,1
25575,0
25576,0
25577,1
25578,1
25579,1
25580,1
25581,1
25582,1
25583,1
25584,0
25585,0
25586,0
25587,1
25588,1
25589,1
25590,1
25591,1
25592,1
25593,0
25594,1
25595,1
25596,1
25597,1
25598,1
25599,1
25600,1
25601,1
25602,1
25603,0
25604,1
25605,1
25606,1
25607,1
25608,1
25609,1
25610,0
25611,1
25612,1
25613,1
25614,1
25615,1
25616,1
25617,1
25618,1
25619,1
25620,1
25621,1
25622,1
25623,1
25624,1
25625,1
25626,1
25627,1
25628,1
25629,0
25630,1
25631,1
25632,1
25633,0
25634,0
25635,1
25636,0
25637,1
25638,1
25639,0
25640,0
25641,0
25642,1
25643,1
25644,1
25645,1
25646,1
25647,1
25648,1
25649,0
25650,0
25651,0
25652,1
25653,1
25654,1
25655,1
25656,1
25657,1
25658,1
25659,1
25660,1
25661,1
25662,1
25663,1
25664,0
25665,1
25666,1
25667,0
25668,0
25669,1
25670,1
25671,1
25672,1
25673,0
25674,1
25675,0
25676,1
25677,1
25678,1
25679,1
25680,0
25681,1
25682,1
25683,1
25684,1
25685,1
25686,1
25687,1
25688,1
25689,1
25690,0
25691,1
25692,0
25693,0
25694,0
25695,1
25696,1
25697,0
25698,1
25699,1
25700,1
25701,0
25702,1
25703,1
25704,1
25705,1
25706,0
25707,1
25708,1
25709,1
25710,1
25711,1
25712,1
25713,1
25714,1
25715,1
25716,1
25717,1
25718,1
25719,1
25720,1
25721,1
25722,0
25723,1
25724,0
25725,1
25726,1
25727,0
25728,1
25729,1
25730,1
25731,1
25732,1
25733,1
25734,0
25735,1
25736,1
25737,1
25738,1
25739,1
25740,1
25741,0
25742,1
25743,0
25744,1
25745,0
25746,1
25747,1
25748,0
25749,1
25750,1
25751,1
25752,0
25753,1
25754,1
25755,1
25756,1
25757,1
25758,1
25759,1
25760,1
25761,1
25762,1
25763,1
25764,1
25765,1
25766,1
25767,1
25768,1
25769,1
25770,1
25771,1
25772,1
25773,1
25774,1
25775,1
25776,1
25777,0
25778,1
25779,1
25780,1
25781,1
25782,0
25783,1
25784,1
25785,0
25786,0
25787,1
25788,1
25789,0
25790,0
25791,1
25792,1
25793,1
25794,0
25795,1
25796,1
25797,0
25798,1
25799,0
25800,1
25801,1
25802,1
25803,1
25804,1
25805,1
25806,0
25807,1
25808,1
25809,1
25810,1
25811,1
25812,1
25813,0
25814,1
25815,1
25816,0
25817,1
25818,1
25819,0
25820,0
25821,0
25822,0
25823,1
25824,1
25825,0
25826,1
25827,1
25828,1
25829,1
25830,0
25831,1
25832,1
25833,1
25834,0
25835,1
25836,1
25837,0
25838,1
25839,1
25840,1
25841,1
25842,1
25843,0
25844,1
25845,1
25846,1
25847,1
25848,1
25849,1
25850,1
25851,1
25852,0
25853,0
25854,1
25855,1
25856,1
25857,1
25858,1
25859,1
25860,0
25861,1
25862,0
25863,1
25864,0
25865,0
25866,1
25867,0
25868,1
25869,1
25870,1
25871,1
25872,1
25873,1
25874,1
25875,1
25876,1
25877,1
25878,1
25879,1
25880,1
25881,1
25882,0
25883,1
25884,0
25885,1
25886,1
25887,1
25888,0
25889,1
25890,1
25891,1
25892,1
25893,1
25894,0
25895,1
25896,1
25897,1
25898,1
25899,0
25900,1
25901,1
25902,1
25903,1
25904,1
25905,0
25906,1
25907,1
25908,1
25909,1
25910,1
25911,1
25912,0
25913,1
25914,1
25915,0
25916,1
25917,0
25918,1
25919,1
25920,1
25921,1
25922,1
25923,1
25924,1
25925,0
25926,1
25927,1
25928,1
25929,1
25930,1
25931,1
25932,0
25933,1
25934,1
25935,0
25936,1
25937,1
25938,1
25939,1
25940,1
25941,0
25942,0
25943,0
25944,1
25945,1
25946,0
25947,1
25948,0
25949,1
25950,0
25951,1
25952,0
25953,1
25954,0
25955,1
25956,0
25957,1
25958,1
25959,1
25960,0
25961,1
25962,0
25963,1
25964,0
25965,1
25966,0
25967,0
25968,0
25969,0
25970,1
25971,1
25972,1
25973,0
25974,0
25975,1
25976,0
25977,0
25978,1
25979,1
25980,0
25981,1
25982,1
25983,0
25984,1
25985,1
25986,1
25987,1
25988,1
25989,1
25990,1
25991,1
25992,1
25993,0
25994,1
25995,1
25996,1
25997,0
25998,1
25999,1
26000,1
26001,1
26002,0
26003,1
26004,1
26005,1
26006,0
26007,0
26008,1
26009,1
26010,1
26011,0
26012,1
26013,1
26014,1
26015,0
26016,1
26017,0
26018,1
26019,1
26020,1
26021,0
26022,1
26023,1
26024,0
26025,1
26026,1
26027,1
26028,0
26029,1
26030,0
26031,1
26032,0
26033,1
26034,1
26035,1
26036,1
26037,1
26038,0
26039,1
26040,1
26041,1
26042,0
26043,0
26044,0
26045,1
26046,0
26047,1
26048,1
26049,1
26050,1
26051,1
26052,1
26053,1
26054,1
26055,0
26056,0
26057,1
26058,1
26059,1
26060,1
26061,1
26062,1
26063,1
26064,1
26065,1
26066,1
26067,0
26068,1
26069,0
26070,0
26071,1
26072,0
26073,0
26074,1
26075,0
26076,1
26077,1
26078,1
26079,1
26080,1
26081,1
26082,1
26083,1
26084,1
26085,1
26086,1
26087,0
26088,0
26089,1
26090,0
26091,1
26092,0
26093,1
26094,1
26095,0
26096,1
26097,1
26098,0
26099,1
26100,1
26101,0
26102,0
26103,1
26104,0
26105,1
26106,1
26107,1
26108,1
26109,1
26110,0
26111,1
26112,1
26113,1
26114,1
26115,0
26116,0
26117,1
26118,1
26119,0
26120,0
26121,0
26122,0
26123,0
26124,0
26125,0
26126,1
26127,1
26128,1
26129,1
26130,1
26131,1
26132,1
26133,1
26134,1
26135,1
26136,0
26137,0
26138,0
26139,1
26140,0
26141,1
26142,1
26143,1
26144,1
26145,1
26146,1
26147,0
26148,0
26149,1
26150,1
26151,1
26152,0
26153,0
26154,1
26155,1
26156,1
26157,1
26158,0
26159,1
26160,0
26161,0
26162,1
26163,1
26164,1
26165,1
26166,1
26167,1
26168,0
26169,1
26170,1
26171,0
26172,1
26173,0
26174,0
26175,1
26176,1
26177,1
26178,0
26179,1
26180,1
26181,1
26182,0
26183,1
26184,1
26185,1
26186,1
26187,0
26188,1
26189,1
26190,1
26191,0
26192,0
26193,1
26194,1
26195,0
26196,1
26197,0
26198,0
26199,1
26200,0
26201,1
26202,1
26203,0
26204,0
26205,1
26206,1
26207,1
26208,1
26209,0
26210,1
26211,1
26212,0
26213,1
26214,1
26215,1
26216,1
26217,1
26218,1
26219,0
26220,0
26221,0
26222,1
26223,1
26224,1
26225,1
26226,1
26227,1
26228,0
26229,1
26230,1
26231,1
26232,0
26233,1
26234,1
26235,0
26236,0
26237,1
26238,1
26239,1
26240,0
26241,1
26242,0
26243,1
26244,1
26245,1
26246,1
26247,0
26248,1
26249,1
26250,1
26251,1
26252,1
26253,1
26254,1
26255,0
26256,0
26257,1
26258,1
26259,1
26260,1
26261,1
26262,0
26263,0
26264,0
26265,1
26266,1
26267,1
26268,1
26269,1
26270,1
26271,0
26272,1
26273,1
26274,1
26275,1
26276,1
26277,0
26278,1
26279,1
26280,1
26281,1
26282,1
26283,1
26284,1
26285,1
26286,1
26287,0
26288,0
26289,0
26290,1
26291,1
26292,0
26293,1
26294,1
26295,1
26296,1
26297,0
26298,1
26299,1
26300,0
26301,1
26302,1
26303,1
26304,1
26305,1
26306,1
26307,1
26308,1
26309,0
26310,1
26311,0
26312,0
26313,0
26314,1
26315,1
26316,1
26317,1
26318,1
26319,1
26320,1
26321,1
26322,1
26323,1
26324,0
26325,0
26326,1
26327,0
26328,1
26329,0
26330,0
26331,0
26332,1
26333,1
26334,1
26335,1
26336,1
26337,0
26338,0
26339,1
26340,1
26341,1
26342,1
26343,1
26344,1
26345,1
26346,0
26347,1
26348,1
26349,0
26350,1
26351,1
26352,1
26353,1
26354,1
26355,0
26356,1
26357,1
26358,1
26359,1
26360,1
26361,1
26362,1
26363,0
26364,1
26365,1
26366,0
26367,1
26368,1
26369,1
26370,0
26371,1
26372,1
26373,0
26374,1
26375,1
26376,1
26377,1
26378,0
26379,1
26380,1
26381,1
26382,1
26383,0
26384,1
26385,1
26386,0
26387,1
26388,1
26389,1
26390,0
26391,0
26392,1
26393,1
26394,1
26395,0
26396,1
26397,1
26398,1
26399,0
26400,1
26401,1
26402,0
26403,1
26404,1
26405,1
26406,0
26407,0
26408,1
26409,0
26410,0
26411,1
26412,0
26413,0
26414,1
26415,0
26416,1
26417,1
26418,1
26419,0
26420,1
26421,0
26422,1
26423,0
26424,1
26425,1
26426,1
26427,1
26428,1
26429,1
26430,1
26431,0
26432,0
26433,1
26434,0
26435,1
26436,1
26437,1
26438,1
26439,0
26440,1
26441,1
26442,0
26443,0
26444,1
26445,1
26446,0
26447,1
26448,0
26449,1
26450,0
26451,0
26452,1
26453,1
26454,0
26455,0
26456,0
26457,1
26458,1
26459,1
26460,1
26461,1
26462,1
26463,1
26464,1
26465,1
26466,0
26467,1
26468,1
26469,1
26470,0
26471,1
26472,1
26473,1
26474,1
26475,0
26476,1
26477,1
26478,0
26479,1
26480,1
26481,0
26482,1
26483,1
26484,0
26485,1
26486,0
26487,1
26488,1
26489,1
26490,1
26491,1
26492,1
26493,1
26494,0
26495,1
26496,1
26497,1
26498,1
26499,1
26500,1
26501,1
26502,1
26503,1
26504,1
26505,1
26506,1
26507,1
26508,1
26509,1
26510,1
26511,1
26512,1
26513,1
26514,1
26515,1
26516,1
26517,1
26518,1
26519,1
26520,1
26521,0
26522,1
26523,1
26524,0
26525,0
26526,1
26527,1
26528,1
26529,1
26530,0
26531,1
26532,1
26533,0
26534,0
26535,1
26536,1
26537,1
26538,1
26539,0
26540,1
26541,1
26542,1
26543,1
26544,1
26545,0
26546,1
26547,1
26548,1
26549,1
26550,1
26551,0
26552,1
26553,1
26554,1
26555,0
26556,0
26557,1
26558,1
26559,1
26560,1
26561,1
26562,1
26563,0
26564,1
26565,1
26566,1
26567,1
26568,0
26569,1
26570,0
26571,1
26572,1
26573,0
26574,0
26575,1
26576,1
26577,1
26578,1
26579,0
26580,1
26581,1
26582,1
26583,0
26584,1
26585,1
26586,1
26587,1
26588,0
26589,0
26590,1
26591,1
26592,1
26593,1
26594,1
26595,1
26596,1
26597,1
26598,1
26599,0
26600,0
26601,0
26602,1
26603,1
26604,1
26605,0
26606,1
26607,0
26608,1
26609,1
26610,1
26611,1
26612,0
26613,1
26614,1
26615,0
26616,1
26617,0
26618,1
26619,0
26620,1
26621,1
26622,0
26623,1
26624,0
26625,1
26626,0
26627,1
26628,1
26629,0
26630,1
26631,0
26632,1
26633,0
26634,1
26635,0
26636,0
26637,0
26638,1
26639,0
26640,0
26641,1
26642,1
26643,1
26644,1
26645,1
26646,1
26647,0
26648,1
26649,0
26650,0
26651,1
26652,1
26653,1
26654,0
26655,1
26656,1
26657,0
26658,1
26659,0
26660,1
26661,0
26662,1
26663,1
26664,1
26665,1
26666,1
26667,1
26668,1
26669,1
26670,0
26671,1
26672,1
26673,1
26674,1
26675,1
26676,1
26677,1
26678,0
26679,1
26680,1
26681,1
26682,1
26683,1
26684,1
26685,1
26686,0
26687,1
26688,1
26689,1
26690,0
26691,1
26692,0
26693,0
26694,1
26695,0
26696,1
26697,1
26698,1
26699,1
26700,1
26701,1
26702,0
26703,1
26704,0
26705,1
26706,1
26707,1
26708,1
26709,1
26710,1
26711,0
26712,1
26713,1
26714,1
26715,1
26716,1
26717,1
26718,1
26719,0
26720,1
26721,1
26722,0
26723,0
26724,1
26725,0
26726,1
26727,0
26728,1
26729,0
26730,1
26731,0
26732,0
26733,0
26734,1
26735,0
26736,1
26737,1
26738,1
26739,1
26740,0
26741,1
26742,1
26743,1
26744,1
26745,1
26746,1
26747,0
26748,1
26749,1
26750,1
26751,0
26752,1
26753,1
26754,1
26755,1
26756,0
26757,1
26758,1
26759,1
26760,1
26761,1
26762,1
26763,1
26764,1
26765,1
26766,1
26767,1
26768,0
26769,1
26770,1
26771,1
26772,1
26773,1
26774,1
26775,0
26776,0
26777,1
26778,1
26779,1
26780,0
26781,1
26782,1
26783,1
26784,1
26785,0
26786,1
26787,1
26788,1
26789,1
26790,1
26791,1
26792,0
26793,1
26794,1
26795,0
26796,0
26797,1
26798,1
26799,1
26800,1
26801,1
26802,0
26803,1
26804,1
26805,1
26806,0
26807,1
26808,1
26809,1
26810,1
26811,0
26812,1
26813,1
26814,1
26815,0
26816,1
26817,1
26818,1
26819,0
26820,1
26821,1
26822,1
26823,0
26824,1
26825,1
26826,1
26827,1
26828,1
26829,0
26830,1
26831,1
26832,0
26833,1
26834,1
26835,1
26836,1
26837,1
26838,1
26839,1
26840,0
26841,1
26842,0
26843,1
26844,0
26845,1
26846,0
26847,1
26848,1
26849,0
26850,1
26851,1
26852,1
26853,1
26854,1
26855,1
26856,1
26857,1
26858,1
26859,0
26860,1
26861,1
26862,0
26863,1
26864,1
26865,0
26866,1
26867,1
26868,1
26869,0
26870,0
26871,1
26872,0
26873,1
26874,0
26875,1
26876,1
26877,0
26878,1
26879,1
26880,1
26881,1
26882,1
26883,1
26884,1
26885,1
26886,1
26887,1
26888,0
26889,1
26890,0
26891,1
26892,1
26893,0
26894,1
26895,1
26896,0
26897,1
26898,1
26899,1
26900,0
26901,1
26902,0
26903,1
26904,0
26905,1
26906,1
26907,1
26908,0
26909,0
26910,0
26911,1
26912,1
26913,0
26914,1
26915,1
26916,1
26917,1
26918,1
26919,1
26920,1
26921,1
26922,1
26923,0
26924,0
26925,1
26926,1
26927,1
26928,1
26929,0
26930,1
26931,1
26932,1
26933,1
26934,1
26935,1
26936,1
26937,1
26938,1
26939,1
26940,1
26941,1
26942,1
26943,1
26944,1
26945,1
26946,0
26947,0
26948,0
26949,1
26950,1
26951,1
26952,1
26953,1
26954,1
26955,1
26956,1
26957,1
26958,1
26959,0
26960,1
26961,1
26962,1
26963,1
26964,0
26965,1
26966,1
26967,0
26968,1
26969,1
26970,1
26971,1
26972,1
26973,1
26974,0
26975,0
26976,0
26977,1
26978,1
26979,1
26980,1
26981,1
26982,0
26983,1
26984,1
26985,0
26986,1
26987,1
26988,1
26989,1
26990,0
26991,1
26992,0
26993,1
26994,1
26995,1
26996,0
26997,1
26998,0
26999,1
27000,0
27001,1
27002,0
27003,1
27004,1
27005,1
27006,0
27007,1
27008,0
27009,0
27010,1
27011,1
27012,1
27013,1
27014,0
27015,1
27016,0
27017,1
27018,1
27019,1
27020,1
27021,0
27022,1
27023,1
27024,0
27025,1
27026,1
27027,0
27028,1
27029,1
27030,0
27031,1
27032,1
27033,1
27034,1
27035,1
27036,0
27037,1
27038,1
27039,1
27040,1
27041,1
27042,1
27043,0
27044,1
27045,0
27046,1
27047,0
27048,0
27049,1
27050,1
27051,0
27052,1
27053,1
27054,1
27055,0
27056,1
27057,1
27058,1
27059,1
27060,1
27061,0
27062,1
27063,0
27064,1
27065,1
27066,1
27067,1
27068,1
27069,0
27070,1
27071,0
27072,1
27073,1
27074,1
27075,1
27076,1
27077,0
27078,0
27079,1
27080,1
27081,0
27082,0
27083,1
27084,1
27085,0
27086,0
27087,1
27088,0
27089,1
27090,1
27091,1
27092,1
27093,0
27094,1
27095,1
27096,1
27097,1
27098,0
27099,0
27100,1
27101,0
27102,0
27103,1
27104,0
27105,1
27106,1
27107,1
27108,1
27109,0
27110,1
27111,1
27112,1
27113,1
27114,0
27115,1
27116,1
27117,1
27118,1
27119,1
27120,1
27121,1
27122,1
27123,1
27124,1
27125,1
27126,1
27127,1
27128,1
27129,0
27130,0
27131,0
27132,1
27133,1
27134,1
27135,1
27136,1
27137,1
27138,1
27139,1
27140,0
27141,1
27142,0
27143,1
27144,1
27145,1
27146,1
27147,1
27148,0
27149,0
27150,0
27151,1
27152,0
27153,1
27154,0
27155,0
27156,0
27157,1
27158,0
27159,0
27160,1
27161,1
27162,0
27163,1
27164,1
27165,0
27166,1
27167,1
27168,1
27169,1
27170,1
27171,0
27172,1
27173,1
27174,1
27175,0
27176,0
27177,1
27178,1
27179,1
27180,1
27181,1
27182,1
27183,1
27184,0
27185,1
27186,1
27187,1
27188,1
27189,1
27190,1
27191,0
27192,0
27193,0
27194,1
27195,0
27196,1
27197,1
27198,1
27199,0
27200,1
27201,0
27202,1
27203,1
27204,1
27205,0
27206,1
27207,1
27208,0
27209,1
27210,1
27211,1
27212,1
27213,0
27214,1
27215,1
27216,1
27217,0
27218,0
27219,1
27220,1
27221,1
27222,1
27223,1
27224,1
27225,1
27226,1
27227,0
27228,0
27229,1
27230,0
27231,1
27232,1
27233,0
27234,1
27235,1
27236,1
27237,0
27238,1
27239,1
27240,0
27241,1
27242,1
27243,0
27244,1
27245,1
27246,1
27247,0
27248,1
27249,1
27250,1
27251,1
27252,0
27253,1
27254,1
27255,1
27256,1
27257,0
27258,1
27259,1
27260,1
27261,1
